cabecalho,data_hora,imagens
"Vamos que ainda dá tempo de concorrer a uma das vagas para estudar em um curso superior do IF Goiano! As inscrições para a lista de espera do Sisu vão até a próxima sexta-feira, 23, pelo site do próprio sistema.Para participar dessa seleção, o candidato deve ter realizado o Enem 2020 e não ter zerado a prova de redação. Não perca essa oportunidade e faça logo sua inscrição!>>> Conte aqui para a gente qual curso vc quer fazer na nossa Instituição?",2021-04-16 20:21:00,1
"[CONCURSO] Já saiu o edital do Projeto Farol Literário. O projeto será constituído pelo 8º Concurso de Contos e 1º Concurso de Poemas do IF Goiano. Os interessados em se inscrever, terão entre o dia 20 de abril e 17 de maio para submeter seus trabalhos. Acesse o nosso portal, confira o regulamento e Inscreva-se!#farolliterario #ifgoiano #contos #poemas",2021-04-16 19:37:00,1
"[SAIU NA IMPRENSA] Quem aí se lembra do Carlos Eduardo, egresso do campus Campos Belos aprovado para a Universidade de Minerva (EUA)? Essa notícia gerou ampla repercussão em veículos de comunicação de todo o estado, pois o estudante tem origem humilde e sempre estudou em escolas públicas. Apesar de ter conseguido uma bolsa que custeia quase a totalidade do curso escolhido, Carlos Eduardo ainda precisa juntar uma quantia em dinheiro considerável para concretizar seu sonho. Para ajudá-lo, uma vaquinha está sendo realizada, vamos contribuir?Se você puder colaborar, acesse a matéria e saiba como proceder: https://bit.ly/3cxDLxP #ifgoianonamídia #saiunaimprensa #ajudecarloseduardo #vaquinha",2021-04-16 18:01:00,1
[PROCESSO SELETIVO] O resultado preliminar do Processo Seletivo Unificado de Cursos Superiores 2021 já está divulgado! Sabe o que isso significa? Que está cada vez mais perto de você ingressar no IF Goiano e cursar a graduação que tanto deseja!Acesse e confira: https://bit.ly/2PXsTB7O resultado final está previsto para sair no dia 21 de abril.#cursosuperior #estudenoifgoiano #processoseletivoifgoiano.edu.brwww.ifgoiano.edu.br,2021-04-15 22:00:00,0
"[#TBT] Primeira turma do curso de iniciação agrícola – IF Goiano Campus Urutaí  - 1957.Que tal fazer gratuitamente um curso técnico, superior ou pós-graduação conosco? Acesse www.ifgoiano.edu.br e escolha um de nossos 12 campi espalhados pelo Estado de Goiás.#TBT #IFGoiano #CampusUrutaí",2021-04-15 19:30:00,1
"[DIA DO CAFÉ] Hoje é dia mundial do café. E só de falar dessa paixão nacional, eu até senti o cheiro daquele cafezinho raiz, filtrado do coador de pano, passado logo após o almoço. Falando nisso, vocês sabiam que o IF Goiano desenvolve, no Campus Ceres, uma pesquisa que estuda o aprimoramento da produção de grãos, buscando adaptar o cultivo à diferentes regiões? A pesquisa busca entender os motivos de algumas das cultivares são mais eficientes na realização de fotossíntese, no uso da água e tenta relacionar algumas características com a produtividade. Esse estudo envolve estudantes e discentes das unidades de Ceres e Rio Verde e foi destaque no programa Agro Record no dia 28 de março.link: https://www.youtube.com/watch?v=OM2ozESbAs4#pesquisa #diadocafe #ifgoiano",2021-04-14 21:14:00,1
"[NIT] Estamos promovendo o II Seminário Goiano dos Núcleos de Inovação Tecnológica no dia 26 de abril, a partir das 8h30. Os interessados podem se inscrever, de forma gratuita, entre os dias 29 de março a 25 de abril. O evento ocorrerá no youtube do Núcleo de Inovação Tecnológica (NIT). Acesse a sessão de Eventos, no portal IF Goiano, e inscreva-se.#NIT #youtube #ifgoiano",2021-04-12 13:09:00,1
"Hoje é o Dia Nacional do Combate ao Bullying.Bullying é uma palavra que se originou na língua inglesa. “Bully” significa “valentão”, e o sufixo “ing” representa uma ação contínua. A palavra bullying designa um quadro de agressões contínuas, repetitivas, com características de perseguição do agressor contra a vítima (texto extraído do portal Brasil Escola).Você sabe de algum episódio de bullying entre seus colegas? Procure ajuda de um professor ou coordenador do seu curso. Não se cale! Não seja cúmplice! Denuncie!...#bullying #todoscontraobullying #stopbullying #antibullying #cyberbullying #ifgoiano",2021-04-07 19:34:00,1
"Racismo não é piada! Toda e qualquer discriminação ou preconceito de raça, cor ou etnia deve ser denunciada. Para efetuar denúncia, preste queixa na Delegacia de Polícia mais próxima. Se o crime ocorreu pela internet, tire prints da tela, você pode efetuar denúncia pelo site: https://new.safernet.org.br/denuncie Denuncie!#IFGoiano #racismo",2021-04-06 21:12:00,4
"[EXTENSÃO] Confira um pouco das ações de Extensão que o IF Goiano promove. Por meio dessas ações, buscamos articular o conhecimento produzido dentro da Instituição com a comunidade. #ifgoiano  #extensao",2021-04-06 14:35:00,1
"[SISU 2021] Atenção: estão abertas as inscrições para 1º semestre de 2021 do Sistema de Seleção Unificado. Interessados devem se inscrever até sexta-feira, 9! Para esta seleção,  o candidatos deve ter realizado o Enem 2020 e ter obtido na redação uma nota que não seja zero. O cronograma e resultado da seleção deem ser acompanhados diretamente na página do Sisu, sendo que o resultado para chamada regular está previsto para dia 13 de abril.Para participar da lista de espera, o estudante concluinte do ensino médio deverá manifestar seu interesse por meio da página do Sisu, na internet, no período de 13 a 19 de abril, em apenas um dos cursos para o qual optou por concorrer. >>> Veja mais informações em: https://bit.ly/31NpZBf#IFGoiano #Sisu2021 #CursosSuperiores",2021-04-06 13:45:00,1
"Dando continuidade à série de dicas culturais iniciada em março, esse mês nosso tema será a Conscientização do Autismo. Quais desses você já viu? Tem outras dicas do tema pra gente? Marque seus amigos para eles assistirem também e aproveita para dar uma olhada nas dicas do mês passado (Mês da Mulher).#conscientizaçãodoautismo #autismo #ifgoiano #dicasdefilmes #dicasdeseries",2021-04-05 18:24:00,4
"[EVENTO] O IF Goiano informa que as inscrições se encontram abertas para os eventos:IV Encontro de Licenciaturas e Pesquisa em Educação ( ELPED)IV Seminário do Programa Residência Pedagógica do IF GoianoVI Seminário de Iniciação à Docência do IF Goiano (Pibid)II Seminário Internacional de Formação de professores>>> Submeta seu trabalho na modalidade E-Pôster, Comunicação Científica e Relato de Experiência até o dia 30 de abril de 2021, no site:https://elped.ifgoiano.edu.br #IFGoiano #Elped #Licenciatura",2021-04-05 18:12:00,1
"[EXTENSÃO] Confira um pouco das ações de Extensão que o IF Goiano promove. Por meio dessas ações, buscamos articular o conhecimento produzido dentro da Instituição com a comunidade. #ifgoiano  #extensaoyoutube.comAções de Extensão do IF GoianoVídeo que demonstra as ações de Extensão do IF Goiano.",2021-04-05 12:31:00,0
"Hoje é celebrado o Dia Mundial de Conscientização do Autismo. Essa data foi criada em 2007 pela Organização das Nações Unidas (ONU). Segundo a OMS, 1 em cada 160 crianças possui Transtorno do Espectro do Autismo (TEA)*. É muito importante buscarmos entender, respeitar e integrar todas as pessoas com TEA.(*ama.org.br)#ifgoiano #autismocomamor #austismonãoédoença",2021-04-02 17:30:00,1
"O IF Goiano deseja uma Feliz Páscoa para todo(a)s!Que este seja um momento de valorizar o que temos de mais importante em nossas vidas, como a família, os amigos e a força de seguir sempre em frente.#pascoa #IFGoiano #fiquememcasa",2021-03-31 21:17:00,1
"[NIT] Estamos promovendo o II Seminário Goiano dos Núcleos de Inovação Tecnológica no dia 26 de abril, a partir das 8h30. Os interessados podem se inscrever, de forma gratuita, entre os dias 29 de março a 25 de abril. O evento ocorrerá no youtube do Núcleo de Inovação Tecnológica (NIT). Acesse a sessão de Eventos, no portal IF Goiano, e inscreva-se. #NIT #youtube #ifgoiano",2021-03-31 20:49:00,1
"[SAIU NA IMPRENSA] A partir de hoje, vamos divulgar assuntos relacionados ao IF Goiano que ganharam repercussão na imprensa. Começaremos com nossa professora efetiva nos cursos técnico e superior em Informática do Campus Urutaí, Nattane da Costa, 25, capa de jornal por ter sido uma das mais jovens estudantes a obter o título de doutora. Uma semana antes de fazer aniversário, ela defendeu sua tese no programa de Ciências da Computação da Universidade Federal de Goiás (UFG). Segundo o jornal, ela provavelmente está entre as doutoras mais jovens do Brasil.#jovemdoutora #professoraifgoiano #nossocorpodocentearrasa #orgulhodeserifgoiano",2021-03-31 15:39:00,1
"[PROCESSO SELETIVO] Estamos com inscrições abertas para a pós-graduação Lato sensu em Sistemas Integrados de Produção Agropecuária. São 40 vagas destinada aos campi Rio Verde e Iporá. Interessados podem até 04 de abril deste ano. Podem se candidatar portadores de diploma de bacharelado, licenciatura ou tecnologia em qualquer área do conhecimento. As aulas serão às sextas-feiras, à noite, e sábado durante o dia, conforme calendário a ser divulgado pelo programa. Acesse nosso portal para mais informações.#sistemasintegrados #ifgoiano #posgraduacao",2021-03-29 11:35:00,1
"[PESQUISA IF GOIANO] Para fechar o mês da Mulher vamos mostrar uma pesquisa desenvolvida por estudante e orientadora mulheres. Amanda Vieira, 18, do Campus Urutaí, utilizou em seu estudo de mestrado uma técnica de edição genética – também criada por duas mulheres - em um fungo bastante conhecido no controle biológico de pragas. Com isso, novas possibilidades para uso na agricultura estão abertas como, por exemplo, a criação de bioformulações, que são fertilizantes naturais e sustentáveis. A pesquisa de Amanda foi publicada na Scientific Reports, do grupo Nature, a sétima revista científica mais citada no mundo. É pouco ou quer mais? Nossas meninas estão demais!Saiba tudo sobre o estudo aqui: https://bit.ly/2PsqopI #pesquisaifgoiano #mulheresnaciência",2021-03-26 18:43:00,4
"[LIVE] Atitude, performance, protesto, amor, juventude, muito swing e volume alto. Hoje, a partir das19 horas, vamos colocar todas essas palavras juntas para curtir um Rock´n Roll. Vamos promover uma Live que conta um pouco da origem do estilo até seu apogeu, nos anos 60. Vai ser lá no nosso canal do Youtube. Aos amantes e curiosos, Acesse o nosso canal no Youtube (youtube.com/ifgoiano), vamos trocar uma ideia e ouvir os Hit´s que marcaram a emergência deste estilo nos anos 50 até ganhar as mentes e as almas do mundo na década 60. Estão todos convidados, mas é obrigatório aumentar o volume: “Let´s Rock baby”.#ifgoiano #rock #youtube",2021-03-25 10:40:00,1
[#TBT] XI Dia de Campo –IF Goiano - Campus Morrinhos  - 2010Que tal fazer gratuitamente um curso técnico ou superiorconosco? Acesse www.ifgoiano.edu.br e escolha umde nossos 12 campi espalhados pelo estado de Goiás.#TBT #IFGoiano #Campusmorrinhos,2021-03-25 10:00:00,1
"[EVENTO] Submeta seu trabalho no IV Elped! O Evento será realizado nos dias 9, 10  e 11 de junho, de forma online e totalmente gratuito.Serão aceitos projetos na modalidade E-pôster, Comunicação Científica e Relato de Experiência. O prazo de submissão vai até 30 de abril!>>> Envie seu trabalho em: https://elped.ifgoiano.edu.br/site/#IFGoiano #Elped #Licenciatura",2021-03-24 11:56:00,1
"[PROCESSO SELETIVO] Estamos com inscrições abertas para a pós-graduação Lato sensu em Sistemas Integrados de Produção Agropecuária. São 40 vagas destinada aos campi Rio Verde e Iporá.  Interessados podem até 04 de abril deste ano. Podem se candidatar portadores de diploma de bacharelado, licenciatura ou tecnologia em qualquer área do conhecimento. As aulas serão às sextas-feiras, à noite, e sábado durante o dia, conforme calendário a ser divulgado pelo programa.  Inscreva-se: https://bit.ly/3lELFID#sistemasintegrados #ifgoiano #posgraduacao",2021-03-22 14:39:00,1
"Conserve, preserve e proteja. Nossa vida depende disso.#agua #ifgoiano #diamundialdaagua #preservacao",2021-03-22 10:00:00,1
"No dia 21 de Março de 1960, ocorreu no bairro de Sharpeville, na cidade de Johanesburgo, na África do Sul, um protesto, realizado pelo Congresso Pan-Africano. O protesto pregava contra a Lei do Passe, que obrigava os negros da África do Sul a usarem uma caderneta na qual estava escrito aonde eles poderiam ir.Cerca de vinte mil manifestantes reuniram-se em Sharpeville, um bairro negro nos arredores da Cidade de Johannesburg, e marcharam calmamente, num protesto pacífico. A polícia sul-africana conteve o protesto com rajadas de metralhadora. Morreram 69 pessoas, e cerca de 180 ficaram feridas.Após esse dia, a opinião pública mundial focou sua atenção pela primeira vez na questão do apartheid. No dia 21 de Novembro de 1969, a ONU implementou o Dia Internacional Contra a Discriminação Racial, que passou a ser comemorado todo dia 21 de Março, a partir do ano seguinte. E continua ainda nos dias de hoje mesmo após o fim do Apartheid.Por favor, entendam: SOMOS TODOS IGUAIS. O papel de lutar contra o racismo também é seu.#racismo #preconceito #ifgoiano",2021-03-21 10:00:00,1
"[LIVE] Atitude, performance, protesto, amor, juventude, muito swing e volume alto. No dia 25 de março, às 19h, vamos colocar todas essas palavras juntas para curtir um Rock´n Roll. Vamos promover uma Live que conta um pouco da origem do estilo até seu apogeu, nos anos 60. Vai ser lá no nosso canal do Youtube. Aos amantes e curiosos, É só inscrever no evento, trocar uma ideia e ouvir os Hit´s que marcaram a emergência deste estilo nos anos 50 até ganhar as mentes e as almas do mundo na década 60. Estão todos convidados, mas é obrigatório aumentar o volume: “Let´s Rock baby”.Inscreva-se: https://www.even3.com.br/livehistoriadorock/#ifgoiano #rock #youtube",2021-03-17 19:45:00,1
"[Mês da Mulher] Inspirados por esse mês especial em que é comemorada a luta de todas as mulheres por respeito e igualdade, estamos começando uma série mensal de dicas culturais. Comente aqui quais você já viu e marque os amigos para eles assistirem também.#mesdamulher #diadamulher #feminismo #ifgoiano #dicasdefilmes #dicasdeseries",2021-03-17 16:31:00,4
"[CONCURSO] Você é professor(a)? Conhece algum professor(a) que está se virando nos 30 nesta pandemia? Sabemos que há muitas histórias de sucesso por aí e queremos conhecê-las. Inscreva-se no prêmio Diamantes da Educação e envie o seu relato. Podem participar docentes da educação básica das redes municipal, estadual e Educação Profissional e Tecnológica. As inscrições vão até dia 1 de maio e os selecionados receberão certificação de honra ao mérito em evento virtual no dia 11 de junho.Saiba mais aqui: https://elped.ifgoiano.edu.br/site/#concurso#professordiamantedaeducação #diamantedaeducacaoifgoiano #elped #práticasinovadoras #educaçãobásica",2021-03-16 20:05:00,1
"[PS Superior] Atenção estudantes: O IF Goiano prorrogou as inscrições da seleção para seus cursos superiores: o novo prazo vai até 30 de marçoSão mais de 1,2 mil vagas disponíveis nesta seleção distribuídas entre as unidades de Campos Belos, Catalão, Ceres, Hidrolândia, Ipameri, Iporá, Morrinhos, Posse, Rio Verde, e Urutaí. Não perca essa oportunidade!A seleção é feita por meio da com a pontuação obtida nas edições do exame de 2018, 2019 ou 2020. >>> Clique e inscreva-se: https://bit.ly/3bVPl5T...#IFGoiano #CursosSuperiores #Enem",2021-03-16 11:02:00,1
Parabéns a todos os profissionais da área #ifgoiano #sistemasdeinformacao,2021-03-14 10:00:00,1
Parabéns a todos os profissionais da área #ifgoiano #tecnicoemmeioambiente,2021-03-13 10:00:00,1
[DIA DO(A) BIBLIOTECÁRIO(A)] Você tem um(a) bibliotecário(a) pra chamar de seu(sua)?Marque ele(a) aqui para dar os parabéns pelo seu dia!#ifgoiano #diadobibliotecario,2021-03-12 13:02:00,1
"[EVENTO] Estão abertas as inscrições para o IV Elped! O evento será realizado nos dias 9, 10 e 11 de junho de 2021.Submeta seu trabalho na modalidade E-Pôster, Comunicação Científica e Relato de Experiência até o dia 30 de abril de 2021.>>> Clique e inscreva-se: https://elped.ifgoiano.edu.br/site/...#IFGoiano #IVElped",2021-03-09 11:50:00,1
"[DIA DA MULHER] O Dia da Mulher não é sobre Flores, exaltar a beleza das mulheres ou sua fragilidade. É dia de ressaltarmos as histórias de luta de todas as mulheres que precisam, diariamente, se superar e lutar por seu lugar de direito e por respeito de nossa sociedade ainda machista e patriarcal. Nossa homenagem é à todas as mulheres, seu espírito guerreiro e nosso apelo é para que o respeito e valorização sejam valores diários em nossa vida. Parabéns a todas as Mulheres!#ifgoiano #diadamulher",2021-03-08 14:20:00,4
[BEM VIVER] Atenção servidores: o Programa Bem Viver oferece também acolhimento e orientação psicológica individual. A ação está sendo desenvolvida pelo GT Interinstitucional Atenção à Saúde.Os agendamentos podem ser realizados pelos e-mails: nass@ifgoiano.edu.br e cas.reitoria@ifg.edu.br#IFGoiano #BemViver #AcolhimentoPsicológico,2021-03-05 11:00:00,1
"[ESTUDE NO EXTERIOR] Estão abertas as inscrições para a Feira EducationUSA! O evento, que é virtual e gratuito, é direcionado a estudantes de graduação e pós-graduação do IF Goiano e será realizado de 22 a 27 de março.A Feira EducationUSA é a oportunidade dos estudantes terem contato com representantes responsáveis pela admissão de alunos em instituições de ensino superior norte-americanas. Além disso, os participantes podem assistir a palestras gratuitas sobre processo de admissão para universidades americanas, as provas necessárias para se candidatar e o processo de solicitação do visto de estudante.As Feiras EducationUSA são organizadas pela Rede Education USA, a rede oficial do Departamento de Estado dos Estados Unidos e têm como missão trazer informação sobre oportunidades de estudos nos EUA.>>> Acesse e inscreva-se: https://www.educationusa.org.br/inscricao/ #IFGoiano #EstudeNoExterior",2021-03-03 12:56:00,1
"[CHAMADA PÚBLICA] Atenção garotas: estão abertas as inscrições para a segunda edição do Programa Mulheres Inovadoras, que visa premiar startups com lideranças femininas! O prazo para envio de propostas vai até 8 de marçoA iniciativa que é desenvolvida pela Finep e Ministério da Ciência, Tecnologia e Inovações (MCTI), visa contribuir para o aumento da representatividade feminina no cenário empreendedor nacional. O Programa Mulheres Inovadoras oferece aceleração voltada especificamente para o público feminino para até 30 (trinta) startups selecionadas, além de um prêmio de R$ 100 mil reais para até 10 (dez) empresas escolhidas por uma banca avaliadora como as melhores startups lideradas por mulheres em suas respectivas regiões.>>> Saiba mais em: https://bit.ly/3r9mn7n#IFGoiano #ChamadaPublica #MulheresInovadoras",2021-03-02 16:00:00,1
"[MÊS DA MULHER] Neste mês de março, preparamos uma extensa programação de eventos em várias de nossas unidades para discutirmos o papel da mulher na sociedade contemporânea, quais os desafios ainda precisam ser superados na luta pela igualdade de gênero, sororidade e outros temas. Para conferir os eventos disponíveis e participar, basta acessar: https://tinyurl.com/wevfceuw#mulher #ifgoiano #mesdamulher",2021-03-02 12:40:00,1
"[LIVE] Com o objetivo de levar qualidade de vida para seus servidores, o IF Goiano e IFG realizam, em parceria com o Siass, o Programa Bem Viver, que será promovido ao longo de 2021.Nesta semana, o Projeto realizará a live: ""Vacinas e Covid-19, tire suas dúvidas"", que acontecerá amanhã, 2, no canal do IF Goiano, no Youtube, ás 15 horas.>>> Participe: https://bit.ly/2ZNvrTo #IFGoiano #IFG #Siass #ProgramaBemViver",2021-03-01 11:00:00,1
"[FEIRA AGROECOLÓGICA] A edição de março da Feira Agroecológica recebe pedidos até dia 3, com entrega no dia 10, na Reitoria do IF Goiano, em Goiânia. Aproveite para encomendar seus produtos fresquinhos e sem agrotóxicos. Para fazer sua encomenda, acesse https://bit.ly/3bJeeQQ#feiraagroecológica #façasuaencomendalimesurvey.ifg.edu.br2ª EDIÇÃO 2021 DA FEIRA AGROECOLÓGICA IFG/IF GOIANO/ UFG ::2. No dia 08/03 (segunda-feira), será enviado um e-mail com todas as orientações para a realização do pagamento e a retirada do pedido com o agendamento do horário;",2021-02-26 15:10:00,1
[CURSOS SUPERIORES] Atenção estudantes: O IF Goiano aderiu ao SISU 2021/1! São 276 vagas em 45 cursos distribuídos em todos nossos campi! É mais uma chance de ingressar na nossa Instituição!As inscrições poderão ser realizadas no período de 6 a 9 de abril pela página do Sisu.>>> Leia a matéria completa no nosso portal: https://bit.ly/2LQvyKQ#IFGoiano #Sisu #MEC #CursosSuperiores,2021-02-24 20:52:00,1
A de vocês também é assim? Marque aí aquele coleguinha que a internet sempre cai durante as aulas remotas #ifgoiano #ead #ensinoremoto,2021-02-23 18:13:00,1
"[CONIF] Hoje, a partir das 17 horas, ocorre a solenidade de posse da nova diretoria do Conselho Nacional das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica (Conif). O evento será transmitido pelo youtube do Conselho e você pode conferir ele, clicando no link: https://tinyurl.com/2s55sslo",2021-02-23 12:34:00,1
"[LIVE] O Programa Jovens Embaixadores está com inscrições abertas até o dia 07 de Março de 2021. Ele é destinado a alunos do Ensino Médio do Instituto Federal Goiano ( 2º e 3º anos do Ensino Médio ).Venha saber um pouco mais sobre esta oportunidade de intercâmbio .Participe da live que será realizada amanhã, às 19 horas, via Google Meet. >>> Basta acessar a sala virtual no link: https://meet.google.com/dzp-yuow-dxd #IFGoiano #ACBEUJF #Intercâmbio",2021-02-22 16:59:00,1
Você conhece alguém precisando de ajuda? Mande esse post pra ele(a) e ofereça ajuda para tirá-lo(a) dessa.....#IFGoiano #Combateasdrogas #Combateaoalcoolismo,2021-02-20 12:00:00,4
"[PESQUISA IF GOIANO] A partir de hoje, você vai saber por meio de uma série de posts um pouco mais sobre o conhecimento produzido no IF Goiano e em que esses estudos contribuem para a sociedade. Afinal de contas, a ciência transforma o mundo, promove o desenvolvimento e nos protege dos “donos da verdade” que estão à nossa volta.  #pesquisaifgoiano #vivaaciência",2021-02-19 14:04:00,3
"[CONIF] A nova diretoria do Conselho Nacional das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica (Conif) toma posse na próxima terça-feira, 23, em cerimônia realizada no Youtube do Conselho. A diretoria estará a frente do órgão no ano de 2021 e você pode participar dessa solenidade acessando o link: https://tinyurl.com/doc3onbl#conif #ifgoiano #solenidade",2021-02-18 12:32:00,1
[#TBT] 1ª Formatura dos cursos técnicos do IF Goiano - Campus Trindade - 2017Que tal fazer gratuitamente um curso técnico conosco? Acesse www.ifgoiano.edu.br e escolha um de nossos 12 campi espalhados pelo estado de Goiás.#TBT #IFGoiano #Campustrindade,2021-02-18 12:25:00,1
"[EVENTO] Estamos promovendo um evento nesse mês de fevereiro mais um encontro do ""MIE Educa: Monitorando a Inteligência Emocional"". O projeto é direcionado para servidores do IF Goiano /IFG e público em geral que tenham interesse em desenvolver sua inteligência emocional por meio de um programa de desenvolvimento de estratégias emocionais. Não é necessário fazer inscrição, apenas acessar o link do encontro: meet.google.com/cdb-htef-mjp#ifgoiano #inteligenciaemocional",2021-02-18 11:52:00,1
[MÁSCARA] Carnaval é tempo de brincar. Mas com a vida não se brinca. Nada de aglomeração este ano pra gente ter muito carnaval pra pular nos próximos.#Carnavalnapandemia #coronavirus #Covid19 #Carnaval #IFGoiano,2021-02-12 12:36:00,1
"[MULHERES NA CIÊNCIA] Hoje é o Dia Internacional das Mulheres e Meninas na Ciência e o IF Goiano está recheado de excelentes pesquisadoras que são destaque em suas áreas de atuação. Para comemorar esse dia, hoje vamos contar um pouco sobre a pesquisa desenvolvida por Lara Louise, aluna do curso de Engenharia Civil do Campus Rio Verde. Para saber mais, acesse www.ifgoiano.edu.br#ifgoiano #mulheresnaciencia #pesquisa",2021-02-11 11:18:00,4
"#Repost @ifgoianoceresVem aí o Mini Meeting, conhecimento científico acessível a todos, em formato totalmente on-line. Inscreva-se pelo endereço bit.ly/3awcXvS e participe!",2021-02-10 23:09:00,1
"[PÓS-GRADUAÇÃO] Atenção: foram prorrogas as inscrições do processo seletivo para mestrados e doutorado do IF Goiano. Novo prazo vai até 15 de fevereiro! São 143 vagas para cursos acadêmicos e profissionais, em diversos campi à sua espera. É a oportunidade de aprofundar os conhecimentos na sua área de atuação.>>> Inscrições pelo portal do IF Goiano, acesse aqui: https://bit.ly/2YYEfpp #pósgraduação #mestradosedoutorado #estudenoIFGoiano #estudedegraça #processoseletivo",2021-02-09 14:35:00,1
Nossos estudantes de Ipameri e Hidrolândia voltaram às aulas hoje. Estávamos de câmeras abertas para recebê-los de volta.#Voltaasaulas #IFGoiano #aulaonline #Ipameri #Hidrolândia,2021-02-08 20:11:00,1
"[COVID-19] A vacina chegou e todos estamos ansiosos para tomá-la. Mas, como ainda não tem pra todo mundo, não vamos baixar a guarda. É máscara no rosto o tempo todo, distância das aglomerações e muito álcool em gel. Se cuida! Marque seus colegas aqui pra eles se cuidarem também!#Covid19 #Coronovirus #Cuidadosnapandemia #Vacina #mascara",2021-02-05 16:26:00,1
Esse é o estilão do IF Goiano.,2021-02-04 12:35:00,1
"[DEBATE] O reitor do IF Goiano, Elias de Pádua Monteiro, participará na segunda-feira, 1º de fevereiro, do Programa Conexões, da TV UFG. Juntamente com os reitores da UFG e UEG, os dirigentes falarão sobre o orçamento das universidades públicas para 2021.O Programa será transmitido ao vivo, a partir às 18 horas, no canal da TV UFG no Youtube. Não percam!>>> Clique e ative o lembrete: https://bit.ly/36nlL5W #IFGoiano #UFG #UEG #Orçamento",2021-01-29 20:00:00,1
"[INCLUSÃO] Hoje é Dia Nacional da Visibilidade Trans. Com o intuito de difundir o respeito e minimizar estatísticas de violência e evasão escolar em função de bullying, assédio, constrangimento e preconceitos, desde de 2018 o MEC autoriza o uso do nome social na matrícula e o IF Goiano adota a medida em todas as suas unidades. Buscamos construir uma instituição mais inclusiva, que abrace a diversidade e que promova que os espaços de direito dessas pessoas sejam ocupados.IF Goiano para todos(as)!#ifgoiano #ifgoianoparatodos #visibilidadetrans #respeito #inclusão",2021-01-29 17:06:00,1
"[FEIRA AGROECOLÓGICA] Está ligado(a) que a feira interinstitucional agroecológica está de volta e agora é virtual? Pensa só na comodidade: você faz seus pedidos online e busca tudo arrumadinho, vindo direto da fazenda, fresquinho, sem agrotóxicos e sem agredir o meio ambiente  Os pedidos podem ser realizados até dia 4 de fevereiro, para retirada no dia 9. Para fazer sua encomenda, acesse o link: https://bit.ly/2M5HPex#feiraagroecológica #feiravirtual #diadefeira #ifgoianoifgufg",2021-01-29 13:34:00,1
"[JANEIRO BRANCO] Termina hoje a programação da série Janeiro Branco. A live de encerramento falará sobre o tema ""Depressão e/ou luto: uma perspectiva psicanalítica"", e terá a participação do Psicanalista, Gessé Duque Ferreira de Oliveira. O evento será realizado no nosso canal de Youtube, a partir das 15 horas.Janeiro Branco 2021Lives no Canal Oficial do IF Goiano no Youtube29 de janeiro: 15 horasDepressão e/ou luto: uma perspectiva psicanalíticaPalestrante: Gessé Duque Ferreira de Oliveira- Psicanalista>>> Clique e participe: https://bit.ly/3pro6V5 #TodoCuidadoConta #ifgoiano #janeirobranco",2021-01-29 05:00:00,1
"[CONCURSO] Foram prorrogadas as inscrições do 1º Concurso de Redação da Instituição. Interessados em participar devem enviar suas propostas até 22 de fevereiro de 2021, pela internet. O Concurso destina-se a selecionar redações originais na modalidade ""Relato Pessoal"", com a exploração do tema “Minha vida e meus estudos durante a pandemia”. A seleção é aberta a discentes do IF Goiano!!#ifgoiano #concursoderedação",2021-01-28 19:08:00,1
"[EVENTO] Já montou sua equipe para o iLabthon? Corre que ainda dá tempo! O evento será realizado neste final de semana, de 29 a 31 de janeiro. No iLabthon, as equipes criarão um laboratório de inovação no setor público com apoio de mentores de diversas especialidades. Qualquer tipo de laboratório poderá ser criado: transformação digital, inovação aberta, serviços públicos, educação, gestão, compras públicas, saúde, entre outros.Saiba mais e participe: https://bit.ly/3a7pjtZ#ilabthon #laboratóriosdeinovação #ifgoiano",2021-01-27 13:57:00,1
"[PROCESSO SELETIVO] Já conferiu o processo seletivo de cursos superiores das unidades de Catalão, Trindade e Cristalina? A seleção está sendo feita por meio de análise do Histórico Escolar. São 245 vagas disponíveis para os cursos de Tecnologia em Horticultura e os bacharelados em Agronomia, Sistemas de Informação, Engenharia da Computação, Engenharia Civil e Engenharia Elétrica. Os cursos são todos gratuitos e as inscrições são feitas pela internet. As unidades possuem calendário próprio de seleção em função dos atrasos de calendário ocorridos no ano de 2020. Acesse www.ifgoiano.edu.br e se inscreva.#processoseletivo #cursossuperiores #ifgoiano",2021-01-27 11:36:00,1
"[PROCESSO SELETIVO] Já fez sua inscrição no nosso processo seletivo de cursos superiores? É sua chance de ingressar em um curso superior em uma instituição pública, gratuita e de qualidade! São mais de 1,2 mil vagas disponíveis nas cidades de Campos Belos, Catalão, Ceres, Hidrolândia, Ipameri, Iporá, Morrinhos, Posse, Rio Verde e Urutaí. Os interessados podem se candidatar até 15 de março e concorrer com sua nota do Enem dos anos de 2018, 2019 ou 2020.⠀⠀⠀⠀⠀⠀⠀Acesse www.ifgoiano.edu.br/superior e inscreva-se#processoseletivo2021 #ifgoiano #enem",2021-01-26 13:17:00,1
"[TRABALHO REMOTO] No ano passado criamos um guia para auxiliar nossos servidores a organizar sua rotina de trabalho e preencher corretamente o Relatório Semanal de Atividades Remotas. Para conferir o documento, acesse: https://bit.ly/3a2XAut#ifgoiano #trabalhoremoto #guia",2021-01-26 12:16:00,1
